player_name,player_number,position,height,weight,birth_year,hometown,home_state,school,passing_yards,passing_comp,passing_att,passing_pct,passing_td,passing_int,passing_long,passing_rating,rushing_yards,rushing_carries,rushing_long,rushing_td,receiving_yards,receiving_rec,receiving_long,receiving_td,tackles_solo,tackles_assists,tackles_for_loss,sacks,forced_fumbles,interceptions,interception_return_yards,interception_return_long,interception_return_td,fumble_recoveries,fumble_return_yards,fumble_return_long,fumble_return_td,pass_deflections,blocked_kicks_and_punts,kickoff_returns,kickoff_returns_yards,kickoff_returns_long,kickoff_returns_td,punt_returns,punt_return_yards,punt_return_long,punt_return_td,punts,punting_yards,punting_touchbacks,punting_long,touchdowns,field_goals,field_goal_att,field_goal_long,pat_kicks,pat_kicks_att,safeties,pat_conversions,season,team,nr
Desirea Mcginnis,84.0,OL,5-11,250,1997,Fort Worth,TX,Huston-Tilliotson University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Elite Spartans,
Sarah Clark,85.0,OL,6-2,240,1990,Toledo,OH,Bethel University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Elite Spartans,
Amanda Heilman,87.0,WR,5-9,160,1987,Rugby,ND,The Art Institute of Dallas,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Elite Spartans,
Haley Hagar,98.0,DL,5-6,305,1991,Goldthwaite,TX,Parker University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Elite Spartans,
Erica Mason-Austin,1.0,WR,5-8,175,1999,Youngstown,OH,Vol State,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47,7,21,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Bria Truxon,2.0,TE,5-9,189,1994,Philadelphia,PA,Penn State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Stephanie Miller,3.0,QB,5-7,130,1989,St Petersburg,FL,Belmont University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Starry Bady,5.0,DB,5-6,150,1977,Memphis,TN,Southern University of Baton Rouge,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,1,3,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Joanna Young,6.0,WR,5-4,138,1994,Cannon County,TN,Maryville College,0,0,0,0.0,0,0,0,0.0,18.0,5,12,0,101,4,36,2,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,122,46,0,1,9,9,0,0,0,0,0,2,0,0,0,0,0,0,0,2025,Trojans,
Brittany Bassett,7.0,TE,5-11,178,1985,Memphis,TN,Arkansas State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2,2,2,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Charniece Carney,8.0,RB,5-2,128,1994,Philadelphia,PA,Philadelphia Tech University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Almeira Nicole Rizane,9.0,QB,5-6,152,2005,Spring Hill,TN,Summit HS,8,4,7,57.1,0,2,3,22.6,60.0,7,30,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Trojans,
Kandy Cooke (Bortz),10.0,DL,5-6,160,1985,Santiago de los Caballeros,Dominican Republic,Autonomous University of Santo Domingo,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
KaNesha Sheriff,11.0,WR,5-5,145,1991,Jackson,MS,Raymond HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Brennan Crabtree,12.0,WR,5-8,135,1995,Athens,AL,East Limestone HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,26,1,26,1,2.0,4.0,0.0,0.0,0,3,70,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,443,0,50,1,0,0,0,0,0,0,0,2025,Trojans,
Tessa Ortiz-Marsh,13.0,QB,5-8,180,1986,Tomah,WI,University of Dayton School of Law,94,8,13,61.5,1,0,24,109.1,6.0,9,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Stacey Kremer,14.0,WR,5-7,155,1989,Cherry Hill,NJ,Union University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NR,0,0,0,0,2025,Trojans,
Aurree King,15.0,RB,5-4,180,1991,Atwood,TN,West Carroll Jr Sr HS,0,0,0,0.0,0,0,0,0.0,44.0,11,11,0,5,1,5,0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Marcy Van Hartesveldt,17.0,WR,5-10,165,1988,Brooksville,MS,Utica High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,1,NR,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Crystal Daniels,19.0,WR,5-5,135,1991,Chicago,IL,Calumet College of St Joseph,113,16,60,26.7,2,4,36,22.9,284.0,72,22,1,18,4,7,0,4.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Trojans,
Pita Lou,21.0,DB,5-6,120,1997,Smyrna,TN,University of Tennessee Martin,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,6.0,1.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Lydia Qualls Jarrett,22.0,QB,5-7,180,1985,Ripley,TN,Ripley HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Cortney Mosier,23.0,LB,5-3,145,1995,Effingham,IL,Effingham High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,19.0,19.0,1.5,0.0,0,1,19,19,0,4,0,NR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Trojans,
Jasmyn Moxley,24.0,DB,5-7,145,1990,Moreno Valley,CA,California State University Fresno,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Aireka Fowler,26.0,RB,5-1,115,1997,Philadelphia,PA,Overbrook HS,0,0,0,0.0,0,0,0,0.0,4.0,3,4,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,88,33,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Dena Triggs,27.0,RB,5-2,185,1985,St Louis,MO,Parkway Central,0,0,0,0.0,0,0,0,0.0,8.0,3,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Carah Johnson,29.0,DB,5-6,135,2000,Stillman Valley,IL,Stillman Valley HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,Trojans,
Dionna Jackson-Ross,30.0,DB,5-7,153,1986,Columbus,OH,Devry University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,21.0,34.0,5.0,2.5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Hannah Powell,31.0,RB,5-2,180,2003,Memphis,TN,Tipton Rosmary Academy,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Pasha Johnson-Rivers,33.0,RB,5-4,185,1997,Columbus,OH,Dublin Coffman HS,0,0,0,0.0,0,0,0,0.0,307.0,62,49,1,36,8,16,0,3.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Trojans,
Vanesia Thompson,34.0,RB,5-3,128,2001,Clifton,TN,TCAT Crump,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Baiyinah Rahim,35.0,LB,5-2,145,1984,Antioch,TN,Cedar Creek HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Jeree Clark,36.0,RB,5-4,168,1988,Jersey Middletown,PA,Bishop Academy,0,0,0,0.0,0,0,0,0.0,1.0,2,1,0,0,0,0,0,0.0,1.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Denetria Crawford,37.0,LB,5-7,189,1989,Huntsville,AL,Jefferson State Community College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,11.0,10.0,3.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Dia'Sha Pearson,39.0,DB,5-1,125,1993,Cincinnati,OH,Marion Franklin HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Tracy Richmond,42.0,DL,5-3,213,1991,Byhalia,MS,Byhalia HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Jasmine Johnson,43.0,OL,5-3,222,1992,Wenonah,AL,Clay Chalkville HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Rachel Calar,44.0,LB,5-2,178,1991,Casper,WY,Colorado Christian University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Katherine Wise,48.0,TE,5-11,200,1989,Memphis,TN,White Station HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
DMayla Holliday,50.0,DL,5-9,230,1993,Knoxville,TN,Bearden HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,13.0,1.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Nyshavia Riley-Marsh,52.0,DL,5-3,180,1984,Knoxville,TN,Central HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,40.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Aundrea King,53.0,LB,5-7,200,1990,Indianapolis,IN,Virginia College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,16.0,9.0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Yolanda Johnson,54.0,OL,5-7,198,1970,Birmingham,AL,Alabama A&M University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Angela Benson,55.0,OL,5-7,200,1999,Huntsville,AL,Springhill College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Jazmyn Freeman,57.0,OL,5-9,235,1998,Odenville,AL,St Clair Co HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Temeka Washington,58.0,OL,5-11,220,1979,Indianapolis,IN,Clay University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Jahogany Ezelle,66.0,OL,5-7,200,2003,Nashville,TN,Tennessee State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
LaTasha Husband,70.0,OL,5-3,235,1984,Vallejo,CA,Oakhaven HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Glorena Pugh,71.0,OL,6-1,390,1983,Cleveland,OH,Tennessee State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Essence Lipscomb,72.0,OL,5-10,240,1991,Columbia,TN,Columbia Central HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Lindsay Powell,77.0,DL,5-7,260,1990,Lawrenceburg,TN,Marian University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,10.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Kristyanna Pierce,82.0,DL,5-8,168,1986,Chicago,IL,Northern Illinois University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Karissa Burnett,88.0,DB,5-5,136,1991,Memphis,TN,Raleigh Egypt HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,10.0,13.0,0.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Za Karia Adams,89.0,DL,6-1,270,1998,Fairfield,AL,Centerpoint HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Sherrette Spicer,98.0,DL,5-10,254,1981,Birmingham,AL,Belleville East HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Fita Boyce-Jennings,99.0,DL,5-5,275,1996,Waianae,HI,Leilehua HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.5,9.0,2.0,0.5,1,0,0,0,0,2,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Trojans,
Ericka Davis,1.0,RB,5-3,145,1997,Kansas City,MO,Texas Christian University,0,0,0,0.0,0,0,0,0.0,55.0,13,13,0,3,1,3,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Anastasia Olavuo,3.0,LB,5-5,155,2001,Espoo,Finland,Kauhajoki College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,11.0,19.0,1.0,0.0,1,1,2,NR,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Maria Fautali,4.0,RB,5-5,135,1998,Junction City,OH,Cleveland State University,0,0,0,0.0,0,0,0,0.0,212.0,63,44,3,31,3,17,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2025,Glory,
Crystal Rhodes,5.0,DB,5-6,143,NR,Kansas City,MO,Longview Community College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Kylee OConnor-Harrel,6.0,DB,5-7,135,1996,Eugene,OR,University of Oregon,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,6,94,19,0,1,31,31,0,1,25,0,25,0,0,0,0,0,0,0,0,2025,Glory,
Sheila Sickau,7.0,WR,5-8,143,1988,Eden,NY,Canisius College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,330,0,63,0,0,0,0,8,9,0,0,2025,Glory,
Tiia Jansen,9.0,TE,5-4,145,2002,Turku,Finland,Turku Vocational Institute,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,191,20,21,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2025,Glory,
Ashura Powell,10.0,WR,5-4,145,NR,Cleveland,OH,John Carroll University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,61,2,61,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Glory,
LaShanda Griffin,11.0,DB,5-7,147,1984,Jackson,MS,Jackson State University,0,0,0,0.0,0,0,0,0.0,2.0,1,NR,0,0,0,0,0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Nashi Catron,13.0,QB,6-0,200,1987,Los Angeles,CA,Pepperdine University,502,52,105,49.5,7,3,61,73.6,13.0,12,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Brenna Morris,14.0,QB,5-6,130,1999,Omaha,NE,University of Kansas,21,3,4,75.0,1,0,13,126.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,167,0,37,0,0,0,0,0,0,0,0,2025,Glory,
Solana Sperry,15.0,DB,5-7,140,1999,Kansas City,MO,Crest Ridge High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Lauria Saettele,17.0,DB,5-4,145,1990,St Louis,MO,Marquette HS,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2,1,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Racquell Ray,21.0,DB,5-3,135,1990,Kansas City,MO,University of Tulsa,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Rachel Scattergood,23.0,WR,5-7,135,1990,Chatham,IL,Western Illinois University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Imani Nettles,27.0,LB,5-5,170,2000,Phoenix,AZ,Arizona State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Darcy Leslie,29.0,LB,5-7,170,1986,Chicago,IL,Northeastern University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,17.0,21.0,3.5,0.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Aspen Baca,30.0,LB,5-7,175,1996,Denver,CO,Colorado State University Global,0,0,0,0.0,0,0,0,0.0,14.0,3,14,0,3,1,NR,0,10.0,8.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Megan McDonald,31.0,LB,5-6,130,1998,Kansas City,MO,Park University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Kassidy Snowden,33.0,LB,5-5,185,1995,Nashville,AR,Avila University,0,0,0,0.0,0,0,0,0.0,1.0,1,1,0,8,1,8,0,17.0,13.0,4.0,0.5,1,4,69,26,0,1,20,20,1,5,0,1,11,11,0,4,28,11,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Glory,
Brooke Tanner,34.0,DB,5-3,140,2003,Jefferson City,MO,University of Missouri Kansas City,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Ronnise Wilson,36.0,LB,5-1,170,1989,Los Angeles,CA,Park University,0,0,0,0.0,0,0,0,0.0,52.0,20,12,0,0,0,0,0,7.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,28,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Hannah Leonard,38.0,WR,5-6,153,1998,Liberty,MO,University of Missouri Kansas City,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
Aundrea Colbert,42.0,WR,5-8,150,2006,Kansas City,MO,Belton High School,0,0,0,0.0,0,0,0,0.0,14.0,4,5,0,205,21,32,1,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,23,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,Glory,
Kara Galiunas,43.0,LB,5-8,170,1997,Falmouth,MA,Saint Michaels College / Boston College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,12.0,14.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,Glory,
